"year","doy","lon","lat","name","AOT470","AOT550"
"2002",1,-73.96,40.798,"GISS",0.0595673283703749,0.0428650622882131
"2002",1,-73.949,40.821,"CCNY",0.0596640875037634,0.0454085729132411
"2002",2,-73.96,40.798,"GISS",0.0554096884738953,0.040028631053845
"2002",2,-73.949,40.821,"CCNY",0.0484751709968884,0.037311164410901
"2002",3,-73.949,40.821,"CCNY",0.0572647284090297,0.0439398600721023
"2002",4,-73.96,40.798,"GISS",0.06441243916996,0.0463269833316024
"2002",4,-73.949,40.821,"CCNY",0.0529081898717444,0.0395622622943944
"2002",5,-73.96,40.798,"GISS",0.248262159997459,0.201442419090883
"2002",5,-73.949,40.821,"CCNY",0.249337245927099,0.19975605618988
"2002",8,-73.949,40.821,"CCNY",0.0484007400150947,0.0388846918776256
"2002",11,-73.949,40.821,"CCNY",0.111635241032389,0.0846971549192025
"2002",12,-73.949,40.821,"CCNY",0.125596630912753,0.0950617199990751
"2002",13,-73.949,40.821,"CCNY",0.0378956024768283,0.0304080339661565
"2002",13,-79.75,44.226,"Egbert",0.0317823188736706,0.0258009015488965
"2002",14,-73.949,40.821,"CCNY",0.0433926919206772,0.0309459376288455
"2002",15,-73.949,40.821,"CCNY",0.218097672570156,0.169760153543131
"2002",16,-73.96,40.798,"GISS",0.0888842514017455,0.0737150259578354
"2002",16,-73.949,40.821,"CCNY",0.0624321777900185,0.0493701777137758
"2002",18,-73.96,40.798,"GISS",0.174121748547537,0.131617914560858
"2002",18,-73.949,40.821,"CCNY",0.148437389696486,0.11256276940884
"2002",20,-73.96,40.798,"GISS",0.08039421860285,0.0609858910540225
"2002",20,-73.949,40.821,"CCNY",0.0717158235652881,0.0555542531028839
"2002",22,-73.949,40.821,"CCNY",0.0770718941747777,0.0598091981649435
"2002",25,-73.949,40.821,"CCNY",0.043367839844235,0.0329878210765732
"2002",26,-73.96,40.798,"GISS",0.0385236620141127,0.0266450310810462
"2002",26,-73.949,40.821,"CCNY",0.0357112741760389,0.0272439471915095
"2002",27,-73.96,40.798,"GISS",0.0665634638850248,0.0529555323115862
"2002",27,-73.949,40.821,"CCNY",0.0730268475795973,0.06186054346092
"2002",29,-73.96,40.798,"GISS",0.279479831309438,0.236225715209931
"2002",29,-73.949,40.821,"CCNY",0.268094488756064,0.224062673365778
"2002",33,-73.96,40.798,"GISS",0.0339946098409616,0.0254774262074012
"2002",33,-73.949,40.821,"CCNY",0.0264928349176606,0.0215595128103573
"2002",35,-73.96,40.798,"GISS",0.163923476148372,0.133316935055219
"2002",35,-73.949,40.821,"CCNY",0.127212713177628,0.0986050170237616
"2002",36,-73.96,40.798,"GISS",0.0308453891451939,0.0227923567982698
"2002",36,-73.949,40.821,"CCNY",0.0297805630456908,0.0233841633887751
"2002",37,-73.96,40.798,"GISS",0.15207660018859,0.128827976203155
"2002",37,-73.949,40.821,"CCNY",0.0915281598367892,0.0691747548313119
"2002",38,-73.949,40.821,"CCNY",0.19742842798185,0.146511950831565
"2002",39,-73.949,40.821,"CCNY",0.0735006208700652,0.0559165946845396
"2002",40,-73.96,40.798,"GISS",0.0909122759821399,0.0700193075515811
"2002",40,-73.949,40.821,"CCNY",0.0763653976359411,0.0597535759654453
"2002",42,-73.949,40.821,"CCNY",0.0227185425592107,0.020317754802662
"2002",44,-73.96,40.798,"GISS",0.0508643333857074,0.0374949336345405
"2002",44,-73.949,40.821,"CCNY",0.0278334302248796,0.0224532421905425
"2002",45,-73.96,40.798,"GISS",0.0759610884804516,0.0546801396703312
"2002",45,-71.269,42.528,"Billerica",0.0427762893339535,0.0325119203781934
"2002",45,-73.949,40.821,"CCNY",0.0658402125652041,0.0483539421546884
"2002",47,-73.949,40.821,"CCNY",0.191231401366876,0.141882224101977
"2002",48,-73.949,40.821,"CCNY",0.151399911252338,0.122115232346275
"2002",49,-73.96,40.798,"GISS",0.0508848894624772,0.0394708764330762
"2002",49,-71.269,42.528,"Billerica",0.0437848618176617,0.0334220134641293
"2002",49,-73.949,40.821,"CCNY",0.0432104690607412,0.0353360639686604
"2002",50,-71.269,42.528,"Billerica",0.0445028788263347,0.0354762982832998
"2002",50,-73.949,40.821,"CCNY",0.0530365839865887,0.0408141052657088
"2002",52,-73.949,40.821,"CCNY",0.16320069904242,0.122052366930363
"2002",53,-73.949,40.821,"CCNY",0.132642944657135,0.0995360549595049
"2002",54,-73.96,40.798,"GISS",0.0768637057730671,0.0554812909504399
"2002",54,-71.269,42.528,"Billerica",0.0649047811929806,0.049067939257998
"2002",54,-73.949,40.821,"CCNY",0.072969448790801,0.055245389009264
"2002",55,-71.269,42.528,"Billerica",0.0618671254035303,0.0461808955600586
"2002",55,-73.949,40.821,"CCNY",0.0466070099873522,0.0344636931197004
"2002",55,-79.75,44.226,"Egbert",0.223396644734235,0.191823773916198
"2002",56,-79.75,44.226,"Egbert",0.200740671444149,0.14803797536592
"2002",57,-73.96,40.798,"GISS",0.280066342320452,0.211918528206982
"2002",57,-71.269,42.528,"Billerica",0.11507390768763,0.0891876705992896
"2002",57,-73.949,40.821,"CCNY",0.268332871988768,0.207786880028979
"2002",58,-73.949,40.821,"CCNY",0.0942320533099305,0.0697727498554059
"2002",59,-73.96,40.798,"GISS",0.0502084042749936,0.0366073175534734
"2002",59,-71.269,42.528,"Billerica",0.0455283148010518,0.0340337681410142
"2002",59,-73.949,40.821,"CCNY",0.0406565163401268,0.0325091722999616
"2002",60,-73.96,40.798,"GISS",0.139196562190186,0.0990572729965942
"2002",60,-71.269,42.528,"Billerica",0.0842629033281396,0.0613092121508986
"2002",60,-73.949,40.821,"CCNY",0.128577382509223,0.0928948726032226
"2002",61,-71.269,42.528,"Billerica",0.130361458216178,0.0958214254562078
"2002",63,-71.269,42.528,"Billerica",0.0625848182084617,0.0486993371455937
"2002",64,-71.269,42.528,"Billerica",0.0998634346009171,0.0758847871966625
"2002",64,-73.949,40.821,"CCNY",0.102644414069864,0.0785347079303111
"2002",65,-71.269,42.528,"Billerica",0.307566148266106,0.224224468116626
"2002",65,-73.949,40.821,"CCNY",0.166785888216339,0.136621244585177
"2002",66,-71.269,42.528,"Billerica",0.442653156668215,0.349369002404532
"2002",66,-73.949,40.821,"CCNY",0.199799664947355,0.149773653277365
"2002",67,-73.949,40.821,"CCNY",0.390672326520746,0.312468182721038
"2002",68,-71.269,42.528,"Billerica",0.129948234663177,0.109572396101701
"2002",69,-71.269,42.528,"Billerica",0.0723790514506972,0.0526833034560727
"2002",69,-73.949,40.821,"CCNY",0.0585932327363737,0.0451410350978709
"2002",70,-71.269,42.528,"Billerica",0.0661656449317281,0.051611622802816
"2002",70,-73.949,40.821,"CCNY",0.08117961289237,0.0624490895290171
"2002",71,-79.75,44.226,"Egbert",0.191188455955902,0.151527107938417
"2002",72,-71.269,42.528,"Billerica",0.216189507779339,0.162236818954782
"2002",72,-79.75,44.226,"Egbert",0.192925505404171,0.151789603356526
"2002",73,-71.269,42.528,"Billerica",0.122677728322919,0.0919021240050508
"2002",73,-73.949,40.821,"CCNY",0.188304851063465,0.148491415862777
"2002",75,-79.75,44.226,"Egbert",0.0322517929735642,0.0262991715130367
"2002",76,-71.269,42.528,"Billerica",0.0703912025004501,0.0567611876603532
"2002",80,-73.949,40.821,"CCNY",0.130505588814519,0.0949956485801162
"2002",81,-73.949,40.821,"CCNY",0.0632306769908327,0.0513002537777451
"2002",82,-73.949,40.821,"CCNY",0.159091336305093,0.128498229433691
"2002",83,-73.949,40.821,"CCNY",0.232619770929853,0.177560274367141
"2002",83,-79.75,44.226,"Egbert",0.0695437978257257,0.0558161226038864
"2002",86,-73.96,40.798,"GISS",0.143185112044157,0.106159381269014
"2002",86,-73.949,40.821,"CCNY",0.126486098550478,0.0977324556382239
"2002",87,-73.96,40.798,"GISS",0.0774422263551729,0.0583924845067173
"2002",87,-73.949,40.821,"CCNY",0.0678194653181002,0.0536092696161326
"2002",88,-73.96,40.798,"GISS",0.192173928568106,0.144711638393326
"2002",88,-73.949,40.821,"CCNY",0.198686762740386,0.152810394218861
"2002",91,-73.96,40.798,"GISS",0.0714854376998782,0.0542247142224921
"2002",91,-73.949,40.821,"CCNY",0.0746790004532789,0.0593597749717357
"2002",92,-73.96,40.798,"GISS",0.179338554660282,0.132435193463473
"2002",92,-73.949,40.821,"CCNY",0.185397734408528,0.138529790011339
"2002",94,-73.96,40.798,"GISS",0.0777653805447614,0.0585704399699899
"2002",94,-73.949,40.821,"CCNY",0.0673269030692465,0.052522765370154
"2002",95,-73.96,40.798,"GISS",0.147769501041439,0.117309823609246
"2002",95,-73.949,40.821,"CCNY",0.134723004617907,0.107360961750792
"2002",96,-73.96,40.798,"GISS",0.115082126365915,0.0842128160966977
"2002",96,-73.949,40.821,"CCNY",0.123978864898277,0.0931774973697475
"2002",97,-73.96,40.798,"GISS",0.159967317210388,0.134056012272273
"2002",97,-73.949,40.821,"CCNY",0.156230091137271,0.128735067698506
"2002",100,-73.949,40.821,"CCNY",0.0817903578640326,0.0665361278939904
"2002",101,-73.949,40.821,"CCNY",0.140348885765272,0.114507198772723
"2002",105,-73.949,40.821,"CCNY",0.228628277620912,0.176610771471917
"2002",106,-73.949,40.821,"CCNY",0.341326086300939,0.258101857418122
"2002",107,-73.949,40.821,"CCNY",0.375684616657518,0.275897520337159
"2002",108,-73.96,40.798,"GISS",0.341119430971471,0.268750537646767
"2002",108,-73.949,40.821,"CCNY",0.438067704809041,0.370301030582188
"2002",109,-73.96,40.798,"GISS",0.542316311497811,0.429458831709859
"2002",109,-73.949,40.821,"CCNY",0.521177225542089,0.418075476634966
"2002",113,-73.96,40.798,"GISS",0.0900334809366234,0.0669414097376654
"2002",113,-73.949,40.821,"CCNY",0.0867678068710241,0.0678515928762675
"2002",114,-73.96,40.798,"GISS",0.100259380001771,0.0721040560039257
"2002",114,-73.949,40.821,"CCNY",0.0901243633550773,0.0694485931904388
"2002",116,-73.96,40.798,"GISS",0.111922937134175,0.0868309145913891
"2002",116,-73.949,40.821,"CCNY",0.10188410790462,0.0823858923247342
"2002",117,-73.96,40.798,"GISS",0.149876229363771,0.115745680557422
"2002",117,-73.949,40.821,"CCNY",0.139656288980573,0.115306385354239
"2002",120,-73.96,40.798,"GISS",0.202827253771692,0.153087990730185
"2002",120,-73.949,40.821,"CCNY",0.20028943587651,0.155238521639304
"2002",121,-73.96,40.798,"GISS",0.108999926389233,0.0856423163113601
"2002",121,-73.949,40.821,"CCNY",0.0987476412435998,0.0822291226920679
"2002",123,-73.96,40.798,"GISS",0.098849001851237,0.0768821070575881
"2002",123,-73.949,40.821,"CCNY",0.0897071571846867,0.0736895176152065
"2002",124,-73.96,40.798,"GISS",0.117840109357668,0.0952218246126413
"2002",124,-73.949,40.821,"CCNY",0.107665987114206,0.0901990626724842
"2002",125,-73.96,40.798,"GISS",0.149948531966487,0.11891727078555
"2002",125,-73.949,40.821,"CCNY",0.149722362811403,0.123923325477173
"2002",126,-73.96,40.798,"GISS",0.231503031231538,0.177696845197678
"2002",126,-73.949,40.821,"CCNY",0.235239664894179,0.189653140906604
"2002",128,-73.96,40.798,"GISS",0.283670336082214,0.261811036214088
"2002",130,-73.96,40.798,"GISS",0.118330241181716,0.0954560372232413
"2002",130,-73.949,40.821,"CCNY",0.0957459760653342,0.0836374135430947
"2002",131,-73.96,40.798,"GISS",0.0821995930806793,0.0621455234089103
"2002",131,-73.949,40.821,"CCNY",0.0805174647781788,0.0669469270158583
"2002",134,-73.949,40.821,"CCNY",0.113568354577013,0.0902022793802023
"2002",135,-73.96,40.798,"GISS",0.108034421914872,0.0769934970755287
"2002",135,-73.949,40.821,"CCNY",0.111695941688279,0.087134230284047
"2002",136,-73.96,40.798,"GISS",0.146711858547773,0.109561309134048
"2002",136,-73.949,40.821,"CCNY",0.149613724891873,0.118685992516397
"2002",139,-73.96,40.798,"GISS",0.0774711219209468,0.0525082247279402
"2002",139,-73.949,40.821,"CCNY",0.0752688626043292,0.0565333502788159
"2002",140,-73.949,40.821,"CCNY",0.147529841949323,0.106893061448623
"2002",141,-73.949,40.821,"CCNY",0.053019208645175,0.0394215097306771
"2002",142,-73.949,40.821,"CCNY",0.115114127686211,0.0871365391475587
"2002",143,-73.96,40.798,"GISS",0.162888046641792,0.121475670801351
"2002",143,-73.949,40.821,"CCNY",0.134966168146831,0.1003737305093
"2002",144,-73.96,40.798,"GISS",0.387893317159791,0.291578526848507
"2002",144,-73.949,40.821,"CCNY",0.303584563624568,0.23181298993187
"2002",145,-73.949,40.821,"CCNY",0.132497479308972,0.105872747988239
"2002",147,-73.949,40.821,"CCNY",0.772458139082547,0.610755907125175
"2002",150,-73.949,40.821,"CCNY",0.250483960894638,0.208043484914909
"2002",151,-73.949,40.821,"CCNY",0.394352689098245,0.315504455242301
"2002",152,-73.949,40.821,"CCNY",0.406295292061718,0.320924933531263
"2002",153,-73.949,40.821,"CCNY",0.120164488462527,0.100184988898132
"2002",154,-73.949,40.821,"CCNY",0.0676292345282495,0.0548310715284737
"2002",155,-73.949,40.821,"CCNY",0.357663270938197,0.280893085773852
"2002",156,-73.96,40.798,"GISS",0.833834828774924,0.639809941010697
"2002",156,-73.949,40.821,"CCNY",0.947161869269184,0.749079882133822
"2002",158,-73.96,40.798,"GISS",0.135598549110313,0.0971170013399264
"2002",158,-73.949,40.821,"CCNY",0.131689432824331,0.0995828291474717
"2002",159,-73.96,40.798,"GISS",0.17321763359173,0.126362983327565
"2002",159,-73.949,40.821,"CCNY",0.167618271454528,0.129298801190661
"2002",160,-73.96,40.798,"GISS",0.761299615392758,0.616736431315
"2002",160,-73.949,40.821,"CCNY",0.316677597200589,0.23604550861913
"2002",161,-73.96,40.798,"GISS",0.342968463965683,0.256941605707783
"2002",161,-73.949,40.821,"CCNY",0.377977960818161,0.294834885729342
"2002",162,-73.96,40.798,"GISS",0.75307625178217,0.566057197660754
"2002",162,-73.949,40.821,"CCNY",0.778553229749237,0.600623967314294
"2002",163,-73.96,40.798,"GISS",0.646191900134729,0.485418937205038
"2002",167,-73.949,40.821,"CCNY",0.274661019861734,0.211706566309376
"2002",168,-73.96,40.798,"GISS",0.162567604928406,0.11283194852768
"2002",168,-73.949,40.821,"CCNY",0.199937910957475,0.147171703954043
"2002",169,-73.96,40.798,"GISS",0.293617706149552,0.21282440610714
"2002",169,-73.949,40.821,"CCNY",0.291707325194911,0.216427735186273
"2002",170,-73.96,40.798,"GISS",0.455125456770807,0.318493743099515
"2002",170,-73.949,40.821,"CCNY",0.446556524764954,0.32215059390599
"2002",171,-73.96,40.798,"GISS",0.341611312835899,0.243206480001856
"2002",171,-73.949,40.821,"CCNY",0.301409478976274,0.220634504312714
"2002",172,-73.96,40.798,"GISS",0.340638625283793,0.238518870112911
"2002",172,-73.949,40.821,"CCNY",0.361930594843705,0.26420079460529
"2002",173,-73.96,40.798,"GISS",0.569457435669425,0.420895435483794
"2002",173,-73.949,40.821,"CCNY",0.588550146706932,0.445129359912375
"2002",174,-73.96,40.798,"GISS",1.02306757870165,0.793589030936478
"2002",174,-73.949,40.821,"CCNY",1.10145281261889,0.871011338761339
"2002",175,-73.96,40.798,"GISS",0.606033340122979,0.473930910690288
"2002",175,-73.949,40.821,"CCNY",0.541432835197398,0.448771543249105
"2002",176,-73.96,40.798,"GISS",0.627815132453319,0.486087823772894
"2002",176,-73.949,40.821,"CCNY",0.678034293074913,0.531626973759619
"2002",177,-73.96,40.798,"GISS",1.11021505844536,0.844335998353272
"2002",177,-73.949,40.821,"CCNY",1.14899249794845,0.887313236442372
"2002",178,-73.96,40.798,"GISS",0.555152485750148,0.418752469535227
"2002",179,-73.949,40.821,"CCNY",0.345898543195602,0.273191421651034
"2002",180,-73.96,40.798,"GISS",0.191456157354021,0.136055176525041
"2002",180,-73.949,40.821,"CCNY",0.194386740327718,0.148564494435604
"2002",181,-73.96,40.798,"GISS",0.94250316964568,0.71773320746601
"2002",181,-73.949,40.821,"CCNY",0.876179735096518,0.674889008558774
"2002",182,-73.96,40.798,"GISS",0.760425317485456,0.593163257372573
"2002",182,-73.949,40.821,"CCNY",0.765338658980699,0.598906901316593
"2002",183,-73.96,40.798,"GISS",0.911700716883937,0.709756011293352
"2002",183,-73.949,40.821,"CCNY",0.855051115258398,0.671700300611285
"2002",184,-73.96,40.798,"GISS",0.376428180225006,0.296158561845401
"2002",184,-73.949,40.821,"CCNY",0.457525720840783,0.374366256341382
"2002",185,-73.96,40.798,"GISS",0.299984634187344,0.229552309814618
"2002",185,-73.949,40.821,"CCNY",0.310456696623797,0.246504929218598
"2002",186,-73.96,40.798,"GISS",0.0888809578203083,0.0619269229004829
"2002",186,-73.949,40.821,"CCNY",0.0909524514346893,0.0732131167562057
"2002",187,-73.96,40.798,"GISS",1.58965838098775,1.2106454537162
"2002",187,-73.949,40.821,"CCNY",1.32946899678693,1.02383621135398
"2002",188,-73.96,40.798,"GISS",1.20021943385218,0.91354041039503
"2002",188,-73.949,40.821,"CCNY",1.32439312941893,1.01804433177585
"2002",189,-73.96,40.798,"GISS",0.314926820783733,0.24348005641296
"2002",189,-73.949,40.821,"CCNY",0.676555764047255,0.562358870904909
"2002",190,-73.96,40.798,"GISS",0.757502356533454,0.564468266664513
"2002",191,-73.96,40.798,"GISS",0.107081644811618,0.0766569413633765
"2002",191,-73.949,40.821,"CCNY",0.0701393026215325,0.0563079661033599
"2002",192,-73.96,40.798,"GISS",0.0483488825369983,0.0277849430556488
"2002",192,-73.949,40.821,"CCNY",0.0460551655880924,0.0371731043284378
"2002",193,-73.96,40.798,"GISS",0.23729230470421,0.163955238698092
"2002",193,-73.949,40.821,"CCNY",0.241576427312883,0.176186419305542
"2002",196,-73.96,40.798,"GISS",0.518586972124379,0.378576851676777
"2002",196,-73.949,40.821,"CCNY",0.596626348056821,0.444047929049571
"2002",197,-73.96,40.798,"GISS",0.144752789030316,0.102634073082149
"2002",197,-73.949,40.821,"CCNY",0.131775698807672,0.102845119438129
"2002",198,-73.96,40.798,"GISS",0.456801695723059,0.331526045569367
"2002",198,-73.949,40.821,"CCNY",0.562188986642786,0.41279470828732
"2002",199,-73.96,40.798,"GISS",0.995012305331858,0.76174563659132
"2002",199,-73.949,40.821,"CCNY",1.0670801694416,0.840763893175672
"2002",200,-73.96,40.798,"GISS",1.19118039144287,0.923078678232295
"2002",200,-73.949,40.821,"CCNY",1.47105725225978,1.15929814573139
"2002",201,-73.96,40.798,"GISS",0.397016956929869,0.299863071971976
"2002",201,-73.949,40.821,"CCNY",0.495918252452392,0.391677277517491
"2002",202,-73.96,40.798,"GISS",0.726823684605558,0.597740374994456
"2002",202,-73.949,40.821,"CCNY",0.863707656369351,0.739644486414187
"2002",203,-73.96,40.798,"GISS",0.920569699955145,0.730649851236666
"2002",203,-73.949,40.821,"CCNY",0.87564821147898,0.704853200765502
"2002",204,-73.96,40.798,"GISS",0.868081863215643,0.677394525765015
"2002",204,-73.949,40.821,"CCNY",0.903255478038077,0.719789873494537
"2002",206,-73.96,40.798,"GISS",0.220638005055765,0.164027092004461
"2002",206,-73.949,40.821,"CCNY",0.219388576328708,0.171911479978756
"2002",207,-73.96,40.798,"GISS",0.344875908903677,0.273076989213788
"2002",210,-73.96,40.798,"GISS",0.412991040541753,0.318322888815156
"2002",210,-73.949,40.821,"CCNY",0.40747040070751,0.322283405642095
"2002",211,-73.96,40.798,"GISS",0.269064020092921,0.193698388240139
"2002",211,-73.949,40.821,"CCNY",0.316471577935059,0.235674662161984
"2002",212,-73.96,40.798,"GISS",0.156524357052329,0.106488521133334
"2002",212,-73.949,40.821,"CCNY",0.146088444552301,0.109977294057745
"2002",213,-73.96,40.798,"GISS",0.221850149486155,0.154547036943433
"2002",213,-73.949,40.821,"CCNY",0.242525348758472,0.181840502074297
"2002",214,-73.96,40.798,"GISS",0.550055189997457,0.396609727843966
"2002",214,-73.949,40.821,"CCNY",0.546064660830527,0.403504330416013
"2002",215,-73.96,40.798,"GISS",0.866592246139285,0.649618853512432
"2002",215,-73.949,40.821,"CCNY",0.858771554137071,0.654166064478652
"2002",216,-73.96,40.798,"GISS",0.86711414809815,0.657169900905431
"2002",216,-73.949,40.821,"CCNY",0.758615841223295,0.579927045391252
"2002",217,-73.949,40.821,"CCNY",0.865908930335017,0.695256777944118
"2002",218,-73.96,40.798,"GISS",0.0383896854525316,0.0211837516136154
"2002",218,-73.949,40.821,"CCNY",0.04815895610842,0.0382625154004507
"2002",219,-73.96,40.798,"GISS",0.0534736062673969,0.0317609833549115
"2002",219,-73.949,40.821,"CCNY",0.0668092528046642,0.0507665674969366
"2002",220,-73.96,40.798,"GISS",0.0662627017344649,0.0415649145126994
"2002",220,-73.949,40.821,"CCNY",0.0693735231119906,0.0529313572780461
"2002",221,-73.96,40.798,"GISS",0.0760258281197211,0.0469542017280531
"2002",221,-73.949,40.821,"CCNY",0.079322306639525,0.0619255851088003
"2002",222,-73.96,40.798,"GISS",0.188972420133191,0.131723092730648
"2002",222,-73.949,40.821,"CCNY",0.198767322530454,0.14467583692695
"2002",223,-73.96,40.798,"GISS",0.251445603144283,0.168701495650801
"2002",223,-73.949,40.821,"CCNY",0.29054939850632,0.205791180191811
"2002",224,-73.96,40.798,"GISS",0.869952442402833,0.619222748294049
"2002",224,-73.949,40.821,"CCNY",0.91181069568219,0.661791896979686
"2002",225,-73.96,40.798,"GISS",1.26896089407622,0.957860375802981
"2002",225,-73.949,40.821,"CCNY",0.967002256913072,0.73401671709723
"2002",226,-73.96,40.798,"GISS",1.04039965307923,0.778306388828466
"2002",226,-73.949,40.821,"CCNY",1.03669116558594,0.790900675312834
"2002",227,-73.96,40.798,"GISS",0.272635289327674,0.196552619967427
"2002",227,-73.949,40.821,"CCNY",0.2851078064441,0.217552426997837
"2002",229,-73.96,40.798,"GISS",0.315191009344913,0.231204740657812
"2002",229,-73.949,40.821,"CCNY",0.330324240842749,0.248178586442676
"2002",230,-73.96,40.798,"GISS",0.455859601614545,0.334508922886346
"2002",230,-73.949,40.821,"CCNY",0.391009559028411,0.293734837731891
"2002",231,-73.96,40.798,"GISS",0.362387493619211,0.273048864125732
"2002",231,-73.949,40.821,"CCNY",0.359069125484394,0.276961967574652
"2002",232,-73.96,40.798,"GISS",0.199495809874072,0.139937599619387
"2002",232,-73.949,40.821,"CCNY",0.201636773995508,0.152623804820567
"2002",233,-73.96,40.798,"GISS",0.17415284925358,0.113808362234517
"2002",233,-73.949,40.821,"CCNY",0.173819310002956,0.124450213450196
"2002",234,-73.96,40.798,"GISS",0.484240563607681,0.373231608494424
"2002",234,-73.949,40.821,"CCNY",0.427382872674245,0.329146334004399
"2002",237,-73.96,40.798,"GISS",0.12237634764136,0.0817152885962917
"2002",237,-73.949,40.821,"CCNY",0.126667698383526,0.0970370017292308
"2002",238,-73.949,40.821,"CCNY",0.190438247565904,0.165473572431192
"2002",246,-73.96,40.798,"GISS",0.476286975757998,0.3430025827287
"2002",246,-73.949,40.821,"CCNY",0.390541378863481,0.292124023924938
"2002",247,-73.96,40.798,"GISS",0.158980000045138,0.115130743509791
"2002",247,-73.949,40.821,"CCNY",0.166941407853911,0.131263241717092
"2002",248,-73.96,40.798,"GISS",0.124210764673707,0.0885058177560255
"2002",248,-73.949,40.821,"CCNY",0.122467093839409,0.0922128564584844
"2002",249,-73.96,40.798,"GISS",0.056859462388203,0.0356445856417031
"2002",249,-73.949,40.821,"CCNY",0.0665645584002711,0.0524305537617025
"2002",250,-73.96,40.798,"GISS",0.183450555868022,0.121747871441394
"2002",250,-73.949,40.821,"CCNY",0.170565692036154,0.122041225283035
"2002",251,-73.96,40.798,"GISS",0.112548247434928,0.0692774207392854
"2002",251,-73.949,40.821,"CCNY",0.115110602800562,0.0816432096628047
"2002",252,-73.96,40.798,"GISS",0.164717404332413,0.106748094700123
"2002",252,-73.949,40.821,"CCNY",0.168107091630676,0.119682139541611
"2002",253,-73.96,40.798,"GISS",0.238679544191498,0.159473807841085
"2002",254,-73.96,40.798,"GISS",0.0577467835245315,0.0444197087805394
"2002",254,-73.949,40.821,"CCNY",0.19865149241233,0.157089738712275
"2002",255,-73.96,40.798,"GISS",0.0255486210873611,0.0111698788452146
"2002",255,-73.949,40.821,"CCNY",0.0300577158308119,0.022691191687114
"2002",256,-73.96,40.798,"GISS",0.0811695256612202,0.0522668763629155
"2002",256,-73.949,40.821,"CCNY",0.083169857919519,0.0629871886571516
"2002",257,-73.949,40.821,"CCNY",0.387821377711796,0.309408688306244
"2002",260,-73.96,40.798,"GISS",0.0693532426963305,0.0408620350068913
"2002",260,-73.949,40.821,"CCNY",0.0730610200706205,0.0536962870316577
"2002",261,-73.96,40.798,"GISS",0.140965541447299,0.110403170018424
"2002",261,-73.949,40.821,"CCNY",0.136700114167571,0.111834468214969
"2002",262,-73.96,40.798,"GISS",0.327511765992157,0.239183070986255
"2002",262,-73.949,40.821,"CCNY",0.323599993036749,0.243597936893649
"2002",263,-73.96,40.798,"GISS",0.521694518525568,0.430170555576513
"2002",263,-73.949,40.821,"CCNY",0.534558897505616,0.446901725460741
"2002",264,-73.96,40.798,"GISS",0.577446600419971,0.48122994913613
"2002",265,-73.96,40.798,"GISS",0.102060848625585,0.0767898021131308
"2002",266,-73.96,40.798,"GISS",0.232665307621194,0.181734426284174
"2002",266,-73.949,40.821,"CCNY",0.192243566188363,0.153485826173691
"2002",267,-73.96,40.798,"GISS",0.0636792361283934,0.0377842684886987
"2002",267,-72.889,40.87,"Brookhaven",0.216763079610666,0.183282258180265
"2002",267,-73.949,40.821,"CCNY",0.0684047564040505,0.0498824991330238
"2002",271,-73.96,40.798,"GISS",0.194679952135655,0.142261130756344
"2002",271,-73.949,40.821,"CCNY",0.114938806594806,0.0868160984003855
"2002",272,-73.96,40.798,"GISS",0.0825671681446899,0.0518868508083317
"2002",272,-72.889,40.87,"Brookhaven",0.116774666548394,0.0951510135143416
"2002",272,-73.949,40.821,"CCNY",0.0906131361732501,0.064746705135614
"2002",273,-73.96,40.798,"GISS",0.260190757668471,0.193142138828978
"2002",273,-72.889,40.87,"Brookhaven",0.166533035380286,0.135595090569634
"2002",273,-73.949,40.821,"CCNY",0.247962267096381,0.186398270312862
"2002",274,-73.96,40.798,"GISS",0.337627942270216,0.260293833686254
"2002",274,-72.889,40.87,"Brookhaven",0.334553973329394,0.263439654173071
"2002",274,-73.949,40.821,"CCNY",0.37247091332305,0.290594400934972
"2002",275,-72.889,40.87,"Brookhaven",0.433529543431969,0.338828395666257
"2002",275,-73.949,40.821,"CCNY",0.500651801508411,0.38930841382851
"2002",276,-73.949,40.821,"CCNY",0.627320629397837,0.495076214596549
"2002",278,-72.889,40.87,"Brookhaven",0.180053528359152,0.139192624593089
"2002",278,-73.949,40.821,"CCNY",0.163975204174454,0.122732779399194
"2002",279,-72.889,40.87,"Brookhaven",0.0805842322705098,0.0685737541305809
"2002",279,-73.949,40.821,"CCNY",0.0526519951318809,0.0380711074629519
"2002",281,-72.889,40.87,"Brookhaven",0.0586014473759654,0.0500962090206144
"2002",281,-73.949,40.821,"CCNY",0.0543477639672445,0.0393887669154686
"2002",287,-72.889,40.87,"Brookhaven",0.0497022748544281,0.0459212941435837
"2002",287,-73.949,40.821,"CCNY",0.0201163221078693,0.0137428117345562
"2002",288,-72.889,40.87,"Brookhaven",0.0973221285519423,0.0931975596724411
"2002",288,-73.949,40.821,"CCNY",0.0647631197308789,0.0525233447528516
"2002",290,-72.889,40.87,"Brookhaven",0.0666486218134843,0.057536167088078
"2002",290,-73.949,40.821,"CCNY",0.06050325635384,0.0441577763412504
"2002",291,-72.889,40.87,"Brookhaven",0.0789598892329395,0.0640092159990816
"2002",291,-73.949,40.821,"CCNY",0.0691037906337285,0.048672293411927
"2002",293,-72.889,40.87,"Brookhaven",0.0665424261527259,0.0598135155470124
